199.69,114
202.5,114
205.31,140
210.94,140
213.75,150
222.19,159
227.81,158
230.62,154
233.44,147
239.06,147
241.88,140
247.5,134
264.38,136
267.19,135
272.81,136
275.62,139
278.44,137
281.25,135
284.06,134
286.88,142
292.5,132
298.12,103
306.56,72
315.0,59
317.81,70
320.62,72
326.25,76
329.06,85
331.88,261
334.69,268
343.12,266
345.94,264
354.38,269
357.19,269
0.0,266
2.81,315
5.62,301
8.44,527
19.69,384
25.31,316
28.12,283
33.75,296
36.56,331
42.19,44
50.62,18
56.25,69
59.06,162
64.69,190
70.31,198
73.12,197
75.94,143
81.56,182
84.38,193
146.25,55
149.06,98
154.69,95
157.5,90
165.94,91
168.75,90
171.56,90
174.38,93
177.19,86
180.0,85
182.81,103
188.44,92
191.25,108
199.69,109
202.5,116
205.31,116
208.12,129
210.94,143
213.75,149
216.56,166
222.19,171
225.0,156
230.62,150
233.44,141
236.25,142
239.06,142
241.88,141
244.69,140
247.5,134
250.31,132
255.94,128
258.75,124
264.38,126
270.0,127
272.81,133
275.62,140
278.44,141
281.25,142
286.88,136
289.69,140
298.12,96
303.75,66
306.56,66
309.38,67
315.0,77
320.62,82
323.44,72
326.25,74
329.06,86
334.69,269
337.5,274
343.12,281
345.94,271
354.38,278
357.19,267
2.81,305
5.62,288
8.44,317
16.88,213
22.5,174
30.94,179
36.56,191
47.81,33
53.44,19
56.25,107
64.69,194
73.12,196
75.94,146
81.56,181
84.38,193
146.25,45
149.06,107
154.69,106
157.5,102
160.31,101
163.12,97
171.56,94
177.19,93
180.0,96
185.62,107
188.44,100
191.25,105
194.06,111
199.69,111
202.5,135
210.94,149
216.56,156
219.38,169
225.0,160
233.44,144
241.88,145
244.69,137
